start,end,text
164460,168460," Det bør skal være et privat valg, sådan er det."
168460,176460," Dem, som er vaccineret, er nu primært, jeg tror, de sidste tal, vi så af smittet, der er cirka 90 procent vaccineret, så man plejer at sige hurra for det."
176460,182460," Det betyder så også, at er du vaccineret, så for det første, det rager mig en høstblomst."
182460,189460," Til gengæld mener jeg, at det er vigtigt, at vi alle, selvfølgelig, gør vores bedste for at leve et sundt liv."
189460,194460," Det er jo en god anledning, specielt nu, fordi det, jeg kan være bekymret for, det er den famøse immunitetsgæld."
194460,205460," Nemlig om vi har været så sterile i vores omgang med hinanden, så når vi her i løbet af vinteren møder infektioner, for eksempel corona, så bliver vi faktisk mere syge, end vi bør blive."
205460,208460," Simpelthen fordi vi ikke har fået stimuleret vores immunforsvar."
208460,213460," Så det betyder, at vi hver især skal gøre os umage for at holde os sunde og raske."
213460,219460," Jeg har lige været og døbet mig i det vunderlige hav i dag. Jeg er jo havsvømmer, som du ved, og viking."
219460,223460," Jeg er en yndelig viking ved at sige, men jeg elsker jo vinterbadning."
223460,228460," Jeg er lige nu ude og cykle. Du skal også ud og gå, og du skal ud og løbe, og du skal ud og leve livet."
228460,233460," Og så skal du sørge for at få din søvn. Så skal du droppe rygning, og så skal du drikke nogle mindre. That's it."
233460,238460," Og selvfølgelig hold dig normalvægtig. Alle de der gode ting, som vi ved, har betydning for folkesundheden."
238460,246460," Og så skal du i hvert fald ud og kysse krabben. Du skal ud og give alle dem, du møder på din vej inden gennem nøgle, de krammer."
246460,250460," Det er jo ikke det samme som, at vi bliver smittet. Jo, vi bliver smittet med livsglæde."
250460,253460," Du behøver sikkert give dem en ordentlig snosker. Det er ikke det, jeg siger."
253460,256460," Men du kan give dem en krammer. Det smitter ikke."
256460,261460," Fordi det, der er lige nu også et kæmpe problem, det er faktisk ensomhed."
261460,267460," Det er det, som nogen kalder hudsult. Det er frygt. Det er angst. Det er kedsomhed."
267460,272460," Det er alle de ting, som ikke gør livet værd at lave. Og det er det, vi skal have fat i."
272460,274460," Det er det, der gør livet værd at lave. Og hvad gør det?"
274460,279460," Jamen, det er jo livsglæde. Det er jo dansk. Det er fest. Det er kunst. Det er kultur."
279460,286460," Det er ægte smykker. Det er alt det, der giver livet, bogstaveligt talt, noget farve."
286460,291460," Og det skal du ud og reclaim your life, som jeg altid siger. Kræv dit liv tilbage."
291460,295460," Men det er også vigtigt at sige, at nu kan jeg se dig lige komme ind, men jeg skal lige have styr på."
295460,302460," Jeg tror, hun taler i telefon. Nå, hun kom forbi der. Det var godt. Så skal vi ikke have hende indover."
302460,309460," Anyways. Men det betyder så også, at vi er nødt til at holde fast i det, der måske kan bekymre mig lidt,"
309460,314460," når jeg sådan ser omgangen rundt omkring. Jo, det er fint at holde god hygge egen, gør jeg stadigvæk det."
314460,318460," Og det er også fint at drikke dit eget krus og ikke andres. Altså, der er mange gode ting, vi stadigvæk kan."
318460,322460," Det handler ikke kun om corona. Det handler om leverbetændelse. Det handler om influenza."
322460,328460," Det handler om forkølelser. Det handler om alt muligt, hvor man kan sige maveinfektioner for deres sags skyld."
328460,334460," Ja, ja, det er fint. Men derfra til at gå fuldstændig, som jeg så Jens Lundgren sagde,"
334460,340460," gå i isolation. Ej, nu må du satme stoppe. Ej, nu er vi altså simpelhen. Nu er det sgu da blevet fuldstændig kuk-kuk."
340460,345460," Og det er jo også derfor, jeg har sagt gentagende gange, at jeg synes, det er tid til timskift."
345460,348460," Jeg synes, det er til at skifte ud fra udskiftningsbænken."
348460,352460," Jeg synes, at de i Godshøjen eksperter, man har lyttet til, de har taget fejl igen og igen."
352460,357460," Altså i medierne. Ikke her. Det ved jeg godt, for du har været sød til at lytte til mig og andre lige."
357460,362460," Men i medierne, der er det jo altså fuldstændig kuk-kuk at give de samme mikrofon."
362460,368460," De har taget fejl så mange gange, og de har været så frygtjægende, så det er pinligt."
368460,372460," Pinligt for vores fag. Jeg synes, det er pinligt for vores fag. Altså også for os lærere."
372460,377460," Når en som Jens Lundgren går ud og siger sådan noget vås, at nærkontakter skal isoleres."
377460,381460," Hvad fanden bygger du dig ind? Altså på det grundlag. Hallo?"
381460,386460," Uh, folk er ramt af influenza. Hele landet skal isoleres. Nej, nu må du sammenstå."
386460,390460," Så har du altså ikke forstået, hvordan du opbygger en immunitet i en befolkning."
390460,396460," Så det er sådan noget, hvor jeg synes, det er opportunistisk. Det er bare for at tækkes."
396460,401460," Det er noget skrammel. Jeg ved ikke, hvad han er ude på. Jeg ved ikke, hvad han skal have for det."
401460,403460," Jeg er egentlig også ligeglad for, at det er noget vås."
403460,407460," På samme måde vil jeg sige, at jeg synes, det er tid til regeringsskift."
407460,412460," Det har jeg nu sagt længe. Jeg kan se på Mette Frederiksen, at hun er presset."
412460,417460," Og derfor er hun presset. Og det forstår jeg godt. For det er faktisk ulovligt at løbe over for befolkningen."
417460,422460," Og det har hun gjort gentagende gange. Det er også ulovligt at nedlægge et erhverv som mink."
422460,426460," Uden lovhjem, alene fordi man i godsejen hader mink."
426460,435460," Så ja, Inger Støjbær fik to måneders ubetinget fængsel, hvilket jeg stadigvæk må sige, jeg synes er helt oproportionelt."
435460,439460," Altså sådan er det. Men det har vi jo set en del af de seneste år."
439460,445460," Men det gode, hvis der kan være noget godt i det, det er jo, at som en er helt oprigtigt,"
445460,450460," at så skal ikke alene Mette Frederiksen få to rigsretser mindst."
450460,455460," Men den er jo også præsident i forhold til strafudmåling."
455460,458460," Og der må hun jo stå til. Man kan jo få op til to års fængsel."
458460,463460," Der må hun jo stå til tæt på to års fængsel per fortælelse."
463460,465460," Men det må vi se."
465460,467460," Lad retfærdigheden sejre."
467460,469460," Og vi har en retssystem."
469460,473460," Vi har en lovgivning, blandt andet en ministeransvarslov, som siger, at du ikke må løbe for Folketinget."
473460,476460," Du må ikke løbe for befolkningen. Længere er den egentlig ikke."
476460,479460," Og det har hun jo bevistlig gjort, Mette Frederiksen, gentagende gange."
479460,481460," Så jeg forstår godt, at hun er presset."
481460,487460," Jeg forstår godt, at nu når man ser hende, så er der ikke meget almoderlighed over hende længere."
487460,490460," Så hun er satme sur. Og hun er presset. Og det skal hun være."
490460,498460," Jeg kan så undermå, at det har taget så lang tid for så mange, at det går op for dem, hvad der egentlig er sket og sker."
498460,500460," Men sådan er det."
500460,505460," Nu skal vi lige have en trunte forbi igen."
505460,511460," Anyways. Så tilbage til dig, min ven. Du skal ud og kræve liv tilbage."
511460,514460," Du skal ud og have det, jeg kalder 'gå ro på'."
514460,518460," Det var jo det, som samtalebogen, som jeg og Maja udgav sidste år, hedder."
518460,521460," Som altid siger, at man skulle have lyttet til os fra starten."
521460,524460," Og fra Majas adelshed med mine lægefaglige vurderinger."
524460,529460," Så havde vi ikke været i det her helvede, som jeg mener, landet befinder sig i på så mange måder."
529460,532460," Men sådan er det jo. Og det er måske ikke dig, jeg skal sige det til."
532460,542460," Men du lytter jo og har lyttet, så det er alle dem, som sidder fuldstændig forstenet, isoleret, kommer med mundbind for både øjne, næse, mund og ører."
542460,544460," Det er alle dem, vi skal ud og have vækket."
544460,546460," Heldigvis vågner flere og flere."
546460,551460," Og det er du med til ved at bl.a. dele mine videoer, det jeg lægger op af fakta."
551460,555460," Fordi det er jo så det gode budskab. Jeg kan se, at flere og flere vågner op."
555460,557460," Og hurra for det."
557460,562460," Det sidste, jeg vil sige, det er, at det er super dejligt, som I alle sammen skriver til mig."
562460,568460," Jeg må være ærlig og sige, at jeg får læst det meste, men jeg får desværre langt fra at svare det alle sammen."
568460,573460," Men det glæder mig, når I skriver søde ting. Det glæder mig, når I kommer med opmundring."
573460,579460," Fordi på samme måde, som jeg er en opmundring for jer, så er I faktisk også en opmundring for mig."
579460,588460," Til at man kan blive ved med at holde fokus på data. Til at man kan blive ved med at holde hjernen sund og forstandig."
588460,590460," Og ikke forvidre."
590460,593460," Og det synes jeg ikke, jeg har gjort. Og det er jeg heller ikke ved at gøre."
593460,598460," Det skyldes mange ting. Ikke mindst, at jeg har en god faglig backing group."
598460,601460," Men det betyder faktisk også rigtig meget i jeres opbakning."
601460,607460," På alle måder. Jeres søde beskeder, jeres hjerte, jeres likes, jeres alt hvad I gør."
607460,613460," For så er vi det også, når I køber smykker hos os. Alt hvad I gør, det er sådan set med til at give mig opmundring."
613460,617460," Og I er også meget velkommen til, når og hvis I møder mig på gaden."
617460,623460," Og det er mange af jer rigtig søde til at komme hen. Og I får også et helt gratis knus endda."
623460,625460," Hvis I vil have det. I kan også slippe."
625460,627460," Men det er rigtig sødt, når I kommer hen."
627460,632460," Nogle gange bliver jeg lidt overvældet, fordi det er så meget kærlighed og vennelighed, jeg møder."
632460,636460," Men jeg er meget, meget glad og meget taknemmelig for jeres opbakning."
636460,641460," Lad vær med at tage det beskidte mundbind på. Det er noget skrammel."
641460,645460," Jeg synes, det er 100 gange nemmere nu at gå uden mundbind."
645460,648460," Ikke mindst fordi ekspedienterne ikke har mundbind på."
648460,650460," Så hurra for det."
650460,655460," Og i og med, at stort set alle er vaccineret og kunne have et coronapas bare af den grund."
655460,658460," Så er det endnu mere kuk, at man giver befolkningen mundbind på."
658460,660460," Det virker så i øvrigt ikke."
660460,664460," Men det er fuldstændig. Hver gang jeg ser det, så tænker jeg. Hvor er hun nu for at pokke op."
664460,667460," Hvis du synes, det er nemmere, så bruger du vores gule originale badge."
667460,669460," Jeg skal nok lægge link op."
669460,673460," Men du behøver det ikke. Der er ikke nogen tvang. Du behøver sikkert ikke have en lægeklæring eller noget."
673460,677460," Det er dig, der siger og ved, om du kan tåle mundbind eller ej."
677460,681460," Jeg personligt kan ikke tåle det. Jeg får dukket mine briller. Jeg kan ikke trække været."
681460,683460," Og jeg kan hverken gå eller gabe med det på."
683460,687460," Så jeg bruger ikke mundbind i det offentlige rum."
687460,689460," Sådan er det."
689460,692460," Og det kan du også lade være med, hvis ikke du kan tåle det."
692460,695460," Og du kan bruge det gule badge, og du kan lade være med at bruge det gule badge."
695460,698460," Rigtig mange har det ikke længere hængende, men har det i lommen."
698460,703460," Og hvis der er nogen, der bliver for nærgående, så tager man det lige op som et sheriffsskilt."
703460,705460," Og så er det fint."
705460,707460," Det var, hvad jeg havde på hjertet."
707460,713460," Jeg håber, at du lytter lidt til oggenokken her med den pink cykelhjelm."
713460,715460," Men i det mindste har jeg da cykelhjelm på."
715460,719460," Kom ud og lev livet."
719460,721460," Kræv liv tilbage."
721460,724460," Og jeg vil faktisk gå så langt til at sige, at jeg synes ikke, du længere skal holde øje med altalen."
724460,726460," Jeg synes ikke, du skal, når de har breaking."
726460,728460," Uha, nu er der to, der er døde med covid."
728460,730460," Lad være med at læse det."
730460,732460," Ignorerer det."
732460,734460," Søg de gode historier, som man siger."
734460,736460," Søg det gode i livet."
736460,738460," Kom ud. Kom ud og gå en tur. Kom ud og løb."
738460,740460," Kom ud og bliv en viking."
740460,742460," Kom ud og cykel."
742460,745460," Kom ud og mødes med dine venner, dine kærester."
745460,748460," Ikke sikkert, at du har flertal, men dem, der er kære."
748460,751460," Og så gå ind til jul med ro i sinnet."
751460,755460," Lad være med at spørge til folk, hvad man interesserer sig for, om de er vaccineret."
755460,759460," Fordi det, jeg også fornemmer, det er, at det ikke længere forstår mig ret."
759460,761460," Uh, de er vaccineret, de er uvaccineret."
761460,763460," Nej, rigtig mange er vaccineret."
763460,765460," Er migtigt i tvivl, om de gjorde det rigtigt."
765460,768460," Jeg forstår dem godt, fordi virkningen jo er så elendig."
768460,771460," Og migtigt i tvivl om tredje booster."
771460,773460," Så lad være med at gøre noget som helst."
773460,775460," Dem og os, eller os og dem."
775460,777460," Embrace life, som man siger."
777460,779460," Omfavn livet."
779460,781460," Og så..."
781460,783460," Have fokus på det gode."
783460,785460," Have fokus på kærligheden."
785460,787460," Have fokus på dem, der er gode for dig."
787460,789460," Og dem, du er god for."
789460,792460," Og så vil jeg sige, for de næste uger, helt oprigtigt."
792460,794460," Lad være med at læse alt det der breaking."
794460,796460," Lad være med at droppe nyhederne."
796460,799460," TV2, Danmarks Radio osv."
799460,801460," De taler ikke om meget andet end klassisk bagdelen."
801460,803460," Og så..."
803460,805460," Hvad hedder det? Corona?"
805460,807460," Lad være. Brug krudtet på noget andet."
807460,809460," Brug krudtet på det gode livet."
809460,811460," Og det gode livet, det er samlevt."
811460,813460," Det er samvær. Det er gode snak."
813460,815460," Det er latter. Det er grin."
815460,817460," Det er skønhed."
817460,819460," Det er alt det, som gør, at livet er værd at leve."
819460,822460," Og en del bliver jo så bange for livet."
822460,824460," Så de har glemt at leve livet."
824460,826460," Det går altså ikke, kammerater."
826460,828460," Kan du have det godt, min ven."
828460,830460," Og så ses vi lige pludselig."
830460,832460," Og ja, jeg ligner et fjollehoved."
832460,836460," Er jeg dit fjernehoved, kan du have det godt. Hej hej!"
