start,end,text
205000,210000," Jeg kan godt se, at det er rigtig flot, men jeg er nok selv enig mest til de helt lange."
210000,218000," Eller jeg er til de korte, som du, som jeg også er begyndt at lave."
218000,219000," Prøv at se her."
219000,222000," Den her ser simpelthen så godt ud med sådan en kort."
222000,228000," Her har vi så med forskellige grå ædesten og en meget smuk tahiti perle dernede."
228000,231000," Her har vi så med hvide ædesten, hvid agat."
231000,233000," Det er lidt sjovt med hvid agat, den bruger jeg meget."
233000,237000," Og den står for fredsagat, den kalder man også hvid agat."
237000,241000," Det synes jeg er lidt sjovt, for hvis der er noget vi har brug for, så er det altså Peace, Love & Harmony."
241000,243000," Ja, uden at være fodformet."
243000,250000," De er super flotte, de er korte og de giver lidt mere af det der rå perle-lugt, hvis det er det man er ude efter."
250000,254000," Den her er der præcis med lopbitalskæderne."
254000,259000," Hvis man ser en og tænker, at den er lige meget, men den er måske for lang, så kan sagtens lave den kortere."
259000,264000," Det er lige præcis det, som en skøn kvinde har fået den her i."
264000,272000," Hun var helt vild med varianten med rosenkvær til armatyster og en stor lille florit i bunden."
272000,274000," Så har jeg lavet den kortere til hende."
274000,277000," Den er altså også bare..."
277000,282000," Det er jo lidt svært at sige, at man synes de er flotte alle sammen, men jeg synes de er flotte alle sammen."
282000,286000," Jeg elsker dem, og hvis den dag jeg ikke synes de er flotte, så skal jeg nok finde på noget andet at lave."
286000,290000," Men jeg kan fortælle en hemmelighed, at det aldrig kommer til at ske."
290000,293000," Meget smukt, ikke?"
293000,295000," Man bliver bare høj."
295000,299000," Jeg tager altid mig selv i at gå, når jeg har min lopbit på, og nuller dem."
299000,302000," De har sådan en helt meditativ effekt. Det er meget tosset, men det har de altså."
302000,307000," Og der er jo også rigtig meget energi i de her ædede sten."
307000,314000," Den sidste jeg lige vil vise, det er den her brune med tiaøje og røgtopacer."
314000,318000," Tiaøje er jo en meget stærk ædede sten. Den er jo også meget forskellig."
318000,321000," I kan se, hvordan de changerer meget her."
321000,329000," Er man til de brune nuancer, så er den her simpelthen bare helt afstænding og et hit."
329000,334000," Den sidste jeg lige vil vise, det er også den her, som er min egen."
334000,337000," Der har jeg kommet en diamantkugle."
337000,341000," Det gør den jo selvfølgelig lidt dyrere, men det gør den også lidt mere eksklusiv."
341000,344000," Her har vi så røgtopacer, sort onyx og pyrite."
344000,347000," Jeg tager mig selv i at gå og nuller pyriterne."
347000,352000," Pyriter står for at være der selv, så jeg tænker, at det passer også meget godt med mig."
352000,355000," Der er altså en mening med det hele. Prøv at se, hvor smukt den er."
355000,360000," Så det var lidt om loftbeat halskæderne. Tak fordi I så med."
360000,363000," Er der nogen af kæderne, som I er interesseret i?"
363000,368000," Eller har I en særlig ædede sten-farvekombination, I drømmer om, så må I altid skrive til mig."
368000,373000," Jeg laver også rigtig mange på bestilling, ud fra hvilke farvenuancer, I drømmer om."
373000,378000," Det kan være, at I elsker grønt og gerne vil have en loftbeat i grønt."
378000,380000," Så laver jeg en i grønt."
380000,383000," Det er ikke fordi, I får lov at sidde med i mit smykkeværksted,"
383000,386000," men I kan være med til at sige, hvilke farvenuancer der er."
386000,389000," Derfra er det så min kreativ."
389000,392000," Det er heroppe, der får lov at være kreativ."
392000,395000," Men prøv at se."
395000,397000," Jeg elsker det bare."
397000,401000," Nu vil jeg lige tage den her på igen og vise jer."
401000,407000," Åh, det ser så godt ud."
407000,410000," Kan I have en verdensbedste dag, alle sammen."
410000,413000," Har I nogle spørgsmål, så husker I at skrive til mig."
