start,end,text
183000,187000," fordi det kommer også an på, hvad er i brænden på ens håndled."
187000,189000," Nu har jeg selv meget smalle håndled,"
189000,191000," så det vil sige, at jeg er ikke lige så dyr i drift."
191000,194000," Det kan godt være, at nogen alligevel vil sige, at jeg er dyr i drift."
194000,199000," Men, ja, jeg elsker det her."
199000,200000," Altså, jeg elsker det."
200000,202000," Nå, tilbage til Infinity-serien."
202000,203000," Mig, hold fokus."
203000,205000," Infinity-serien, det er dem, jeg har på,"
205000,209000," det består af det her, hvor det er helt enkle ringe,"
209000,211000," helt enkelt streg."
211000,213000," Og her har vi så Infinity Hoops,"
213000,216000," og der kan I se, at jeg har også sat diamanter inde i."
216000,219000," Så det vil sige, at når man ser dem, så ser de faktisk mere funkelende ud."
219000,223000," Og de ligger til 38.000, og der er 0,40 karat på."
223000,225000," Jamen, jeg kan slet ikke holde fokus i dag."
225000,227000," Men prøv at se, hvor smukke de er."
227000,229000," Der har jeg også lavet den lille."
229000,232000," Der er ikke diamanter inde i, fordi den sidder så tæt op på øret."
232000,236000," Den ligger så til 21.000."
236000,238000," Der er 0,25 grad."
238000,240000," Jeg lover dig, Inge-Lise, du ser det på tirsdag,"
240000,243000," men du skal have solbriller på, når du skal se armbåndet."
243000,244000," Men prøv at se her."
244000,246000," Meget, meget klassisk."
246000,249000," Både Infinity og Treasure-kollektionen, I ser om lidt,"
249000,251000," det er meget klassiske designs,"
251000,253000," fordi det er rigtig, rigtig vigtigt for mig,"
253000,255000," at det er noget, man bare får sjov af og kan bruge resten af livet."
255000,257000," Det er jo ikke helt billige smykker,"
257000,260000," så derfor er det vigtigt, at det simpelthen bare er noget, der holder."
260000,263000," Det her er også fra min nye kollektion."
263000,265000," Eller, det er jo ikke fra min nye kollektion,"
265000,267000," men det er et nyt design i Infinity-serien."
267000,269000," Halskæden, Infinity."
269000,272000," Det er godt, Lillian."
272000,273000," Ja, det er et dårligt spørgsmål."
273000,275000," Man kan aldrig få for mange diamanter."
275000,277000," Hvad skal man med en juletræ, det vil jeg også sige."
277000,279000," De der 500 kroner, vi bruger på en juletræ,"
279000,281000," hvis man har arbejds til at købe diamanter fra."
281000,283000," Prøv at se her."
283000,285000," Infinity-serien."
285000,287000," Halskæden, den har 0,3 karat,"
287000,289000," og så koster den 36.000."
289000,291000," Jeg bruger den rigtig meget."
291000,293000," Hvis I følger mig på Instagram, så har I set,"
293000,295000," jeg har den rigtig meget på der."
295000,297000," Jeg elsker den halskæde, og det er perfekt længde."
297000,301000," Treasure-kollektionen, det er blandt andet den her ring,"
301000,305000," det er min allermest populære diamantring, Treasure."
305000,307000," Fordi det er små rosetter,"
307000,309000," der er sat sammen, så det faktisk ligner,"
309000,311000," det er fem store brillanter,"
311000,313000," men det er mange små."
313000,315000," Den koster penge, ja, men den er ikke vanvittig dyr."
315000,319000," Den ligger til 40.000, og den har 0,55 karat."
319000,323000," Jeg har den så også lavet i sorte diamanter,"
323000,326000," og her har vi så nogle af de andre ring, jeg har lavet."
326000,328000," Men nu holder vi lige fokus på Treasure."
328000,331000," Der er også en halskæde, der matcher."
331000,333000," Se her."
333000,335000," Treasure-halskæden."
335000,337000," Jeg er ked af, at lyset lidt driller,"
337000,339000," men I kan godt se, at det er mange små,"
339000,341000," der er sat sammen til én stor."
341000,343000," Den har 0,6 karat,"
343000,345000," og så ligger den på 54.000."
345000,347000," Jeg er Treasure-ringen, ikke Helene?"
347000,349000," Men den er også ..."
349000,353000," Den er så smuk."
353000,355000," Nogle gange, lige nu har jeg jo alle mine ringe på,"
355000,357000," men når jeg kun skal have én ring på,"
357000,359000," så er det uden overvejelse,"
359000,361000," jeg ved, jeg kan ikke lige finde ordet,"
361000,363000," altid Treasure."
363000,365000," Den er bare mega smuk."
365000,367000," Jeg har også lavet ørestikker,"
367000,369000," der passer til Treasure."
369000,375000," Og så har jeg lavet de her store ørestikker."
375000,377000," Outstanding."
377000,379000," Prøv lige at se, hvor smukke de er."
379000,381000," Ej, wow."
381000,383000," De er jo mega flotte til hverdag og fest."
383000,385000," Det er jo også det, der er rigtig vigtigt"
385000,387000," med de her designs,"
387000,389000," som I nok også fornemmer i Infinity & Treasure-kollektionen,"
389000,392000," det er, at det er designs, man kan bruge til alt."
392000,394000," Så det er ikke noget, der bliver too much,"
394000,396000," det bliver heller ikke kedeligt."
396000,398000," Det er bare smukt, uanset hvad du har på."
398000,400000," Uanset om du skal til fest, til hverdag, til en svætter."
400000,402000," Prøv at se nu, jeg har bare,"
402000,404000," synes jeg selv, måske ..."
404000,406000," Nej, altså ..."
406000,408000," Jeg tror ikke, det er en Ralph Lauren,"
408000,410000," men den er så kedelig, den her svætter."
410000,412000," Men den er lidt kedelig, den er lidt enkel."
412000,414000," Men som en Diamanter er den bare perfekt."
414000,416000," Ja, den sorte linjen."
416000,418000," Den vil være flot."
418000,420000," Du har jo netop den der."
420000,422000," Jeg er ikke så kedelig med sorte sammen."
422000,424000," Jeg elsker sorte Diamanter."
424000,426000," Jeg bliver tit spurgt mig,"
426000,428000," hvad er dit forhold til gule Diamanter,"
428000,430000," hvad er dit forhold til pink Diamanter?"
430000,432000," Jeg må faktisk sige, at i forhold til pink Diamanter,"
432000,434000," det siger mig ikke så meget,"
434000,436000," der må jeg være ærlig."
436000,438000," Jeg synes, det smukker faktisk med pink Safir."
438000,440000," Gule Diamanter er sindssygt flotte."
440000,442000," Sindssygt flotte."
442000,444000," Men den pink, det er ligesom om,"
444000,446000," og det er egentlig sjovt, for jeg elsker pink,"
446000,448000," men det er ligesom om, den pink Diamant,"
448000,450000," det er ligesom om, den pink Safir,"
450000,452000," og Morganite ædersten, som er helt fantastisk."
452000,454000," Men altså, ja, skal vi lige se de her igen?"
454000,456000," Ej, der var der fokus. Nu zoomer den."
456000,458000," Det må være skæbnet, der siger,"
458000,460000," at nu skal I lige se dem. Nu prøver jeg at se."
460000,462000," Wow. Wow."
462000,464000," Så vil jeg også lige vise, hvad vil jeg mere vise?"
464000,466000," Jo, så vil jeg lige vise, det er faktisk fra en anden kollektion."
466000,468000," Det er fra min Prime kollektion."
468000,470000," Men det er en ny design også,"
470000,472000," som jeg simpelthen lige skal vise."
472000,474000," Med dråben dernede, og så med to Diamanter oppe,"
474000,476000," som er også rigtig flot og helt ærligt."
476000,478000," Også rigtig flot og helt enkelt."
478000,480000," Prøv at se, hvor flot det er."
480000,482000," Altså, jeg elsker jo alt med ædersten,"
482000,484000," og jeg har jo kæmpe kærlighed til alle designs,"
484000,486000," jeg laver."
486000,488000," That goes without saying,"
488000,490000," men Diamanter har bare noget særligt."
490000,492000," Og nu er jeg jo så også født i april måned,"
492000,494000," hvor ens fødselssten er Diamanter."
494000,496000," Så det vil sige, hver gang jeg har de her,"
496000,498000," jeg ligesom designer armbåndene,"
498000,500000," og jeg så siger, at jeg skal også have en selv,"
500000,502000," så siger jeg også, at det er jo mit fødselsten."
502000,504000," Så jeg skal jo selvfølgelig have en,"
504000,506000," og lidt skræmmende,"
506000,508000," det er så en anden historie,"
508000,510000," det er ikke fordi, vi skal snakke om en ulykke igen,"
510000,512000," men det gør vi lige alligevel."
512000,514000," Den dag, jeg blev kørt ned i anværben,"
514000,516000," der havde jeg for første gang i et år,"
516000,518000," havde jeg ikke taget mine armbånd på."
518000,520000," Er det ikke mærkeligt?"
520000,522000," Jeg synes, det er mærkeligt."
522000,524000," Så nu kommer de aldrig af."
524000,526000," Det siger jeg bare."
526000,528000," Jeg elsker det."
528000,530000," Nå, men jeg har selvfølgelig også lavet"
530000,532000," helt klassiske små ørestikkers."
532000,534000," Bummelum."
534000,536000," Her er det så i rødguld,"
536000,538000," og det her, der er bare en enkel en,"
538000,540000," det er nok ligesom, om man skal holde hånden over,"
540000,542000," så kan man bedre se der."
542000,544000," Og her er det mange små sat sammen."
544000,546000," Jeg har en meget stor diamantkostum,"
546000,548000," nu prøvede jeg på at virkelig,"
548000,550000," jeg prøvede på virkelig at begrænse det."
550000,552000," Men jeg håber,"
552000,554000," at I fik et lille indblik i mine to kollektioner,"
554000,556000," 'Infinity' og 'Treasure'."
556000,558000," Husk, hvis I har nogle spørgsmål,"
558000,560000," så skriver I bare altid til mig."
560000,562000," Jeg elsker, når I skriver til mig."
562000,564000," Og I kan se hele kollektionen"
564000,566000," i vores butik på Blindersvej,"
566000,568000," ved at kigge i åbningssiden,"
568000,570000," kigge forbi åbningssiden,"
570000,572000," eller I kan booke en aftale med mig,"
572000,574000," hvor jeg fremviser kollektionen."
574000,576000," Hvis I har et særligt ønske til et særligt design,"
576000,578000," så kan alt lade sig gøre det."
578000,580000," I kan også være i tænke,"
580000,582000," ej, jeg vil gerne have, at der er meget større brillianter."
582000,584000," Det kan jeg også lave."
584000,586000," Jeg kan lave det hele, det er bare et spørgsmål om prisen."
586000,588000," Of course."
588000,590000," Det var det for i dag."
590000,592000," Og jeg skal lige sige, at vi bytter julegaver"
592000,594000," frem til den 7. 1."
594000,596000," og vi har åbnet alle dage frem til juleaften."
596000,598000," Er det otte dage, der er til juleaften nu?"
598000,600000," Vildt nok."
600000,602000," Tak fordi I så med derude."
