start,end,text
504000,506000," Så prøv at se her, hvor flot det er,"
506000,508000," som sådan en helt rå ørestiks,"
508000,510000," der bare lige giver noget også."
510000,512000," Så nu når vi til den sidste,"
512000,514000," inden I slipper for meget i dag."
514000,516000," Det er faktisk den, jeg også sætter på."
516000,518000," Nu har jeg gået rigtig meget med den her,"
518000,521000," de sidste par dage, fordi den er dejlig farverig og dejlig nem."
521000,524000," Men det er faktisk også den, jeg viste før,"
524000,527000," i røde nuancer, det er 'Bloom'."
527000,530000," Og det er 'Ja tak', 10 til 899."
530000,532000," Og det der jo er med 'Bloom', som I kan se her,"
532000,534000," hvor jeg har taget droppen af."
534000,536000," Dejligt, du er ude og gå en tur, Bettina."
536000,539000," Så nu skal vi lige se, fordi nu står jeg lidt mere net."
539000,541000," Sådan, man kan tage droppen af,"
541000,543000," og så er det bare en ørestik."
543000,545000," Det er den samme, jeg har på her."
545000,547000," Så det er altså virkelig, jeg synes selv, det er ret genialt."
547000,549000," Og det er allerede også blevet en klassiker,"
549000,551000," i blandt mine designs."
551000,555000," Fordi at den bare er super fed."
555000,559000," Og jeg synes jo, altså nu afslutter jeg lige og siger,"
559000,561000," 'Ja tak', 10 til 899."
561000,564000," Og I kan jo godt se, altså mit tøj er ikke sådan"
564000,566000," så fantastisk spændende i dag."
566000,569000," Jo, det der er meget fed svætter,"
569000,572000," og den er der jo mange af os, der har på en gang imellem sådan en svætter."
572000,575000," Men ørerringe, det gør altså bare, at der lige sker noget."
575000,577000," Uden ørerringe, boring."
577000,581000," Med ørerringe, så synes jeg faktisk, at det er helt ganske fint."
581000,584000," Så det var det, jeg havde til jer for i dag."
584000,586000," Tak fordi I så med."
586000,589000," Hvis I ser den her live bagefter, når ikke er det live længere,"
589000,592000," så kan I selvfølgelig stadig købe de smykker, jeg viser."
592000,597000," Det er først, når videoen er slættet, at smykkerne ikke er der længere til de priser."
597000,601000," Så ja, og så husk, at livet er en gave,"
601000,604000," og det der er rigtig vigtigt i livet, det er kærlighed."
604000,608000," Jeg er så fucking ligeglad med penge og præstige og planer og alt det der."
608000,610000," Undskyld jeg bander, men jeg mener det."
610000,612000," Det der gør livet værd at leve, det er kærlighed."
612000,614000," Og så kan det godt være, det gør lidt ondt nogle gange."
614000,616000," Det er livet."
616000,619000," Og tak fordi I så med. Kys til jer."
