start,end,text
100000,107000," Men alt efter, hvad er det for en ædesten og hvad er det for en metal, så skifter det jo vidt forskellige udtryk."
107000,110000," Nu var det et rødt look, jeg havde på med den sorte hematit her."
110000,118000," Hvis jeg så for eksempel i stedet for tog på her den gode månesten i 24 grader for guld."
118000,119000," Prøv at se."
119000,121000," Så er det lige pludselig noget helt andet."
121000,123000," Så lægger man meget mere mærke til halskæden."
123000,127000," Så vil man gerne signalere, at det er sommer og der er lidt mere farve over."
127000,130000," Den er altså også krisis smuk, den gule månesten."
130000,132000," Prøv at se, hvordan den changerer."
132000,137000," Præcis samme model halsmykke, men et helt andet udtryk."
137000,144000," Jeg kunne også have taget den her, den har jeg lige lavet, så den er faktisk ikke på nettet endnu."
144000,147000," Er den ikke smuk? Er den ikke flot?"
147000,149000," Den har jeg lavet lidt mere dråbeformet."
149000,151000," Det er også rigtig flot."
151000,153000," Det er jo så også lidt dyre, fordi det er en større ædesten."
153000,157000," Prøv at se her også, alle vores ædesten er jo håndslæbende."
157000,158000," Nu er den lige på kort."
158000,160000," Jeg har simpelthen ikke nået at komme den på en lang halskæde."
160000,163000," Jeg vil klart have den på en lang halskæde."
163000,171000," Det er flot dog, fordi når jeg netop ikke kan have ørerringe på, så er det faktisk også rigtig flot at have en stor halskæde oppe i halsen."
171000,179000," Det kræver så, at man har en V-hals, fordi at have en stor halskæde heroppe til en bådhals, det er ikke flot."
179000,185000," Men når jeg netop nu ikke kan have ørerringe på, eller hvis jeg bare havde nogle små ørestikkers, så ville det være rigtig flot."
185000,190000," Kan I se, nu hiver jeg lige lidt ned til de bogude sager, som man siger derude, \"ja, bum, ja, bum\"."
190000,195000," Det ville være rigtig flot at have den her store enkelhalskæde lige mellem kravebenene."
195000,200000," Det der så også er, nu er den så brun, det er, at den faktisk også går op i mine øjne."
200000,201000," Kan I se?"
201000,203000," I kan næsten godt se det, ikke?"
203000,209000," Så hvis man nu har, og det har mange danske kvinder jo, har blå øjne, jamen så er det rigtig flot faktisk,"
209000,215000," at når man har en kort halskæde på, at man tænker over, \"det vil være flot, at det er som min øjenfarve er\"."
215000,219000," Og der er blå topaz jo selvfølgelig rigtig godt til rigtig mange, når man har blå øjne."
219000,224000," Det gør ikke nogen forskel. Hvis nu jeg havde den her på, røgtopazen, i lang halskæde,"
224000,229000," det er ikke noget, der går op og går igen i øjnene, fordi der er ligesom for lang afstand."
229000,234000," Men når man har her, så går det faktisk også op og gør en forskel for øjenfarven."
234000,238000," Så derfor, at der findes jo stadig kvinder derude, der ikke har huller i ørerne."
238000,245000," Hvis I skal give en rigtig god gave til dem, så vælg en kort halskæde i deres øjenfarve."
245000,247000," Så siger det bare to til øjnene."
247000,253000," Noget andet, som er virkelig moderne, det er altså at bruge to halskæder sammen."
253000,258000," Nu viser jeg lige her to medailloner. Det er virkelig fedt."
258000,263000," Prøv at se her. Hvis man har de her to halskæder sammen, det ser virkelig godt ud."
263000,270000," Til en t-shirt eller en V-hals, så er den største, det er den længste, og så kommer den mindre lidt kortere,"
270000,275000," som så også er fuldt broderet med mange hvide topazer. Det ser simpelthen så godt og så rødt ud."
275000,279000," Det er jo rødt, når det er det sorte sølv. Hvis det var i guld, så ville det blive mere feminint."
279000,289000," Altså, vi kommer jo selvfølgelig ikke udenom, at jeg skal vise en af mine fantastiske lovebee-halskæder."
289000,296000," Nu viser jeg lige her den, jeg kalder Chanel-lugget, som er med sort onyx, hvid topaz, perlemur og monesten."
296000,301000," Vavavum, som Helena også siger derude, er den. Den er fantastisk."
301000,306000," Og specielt også nu, eller jeg vil ikke sige specielt også nu, fordi den er også mega flot, når jeg har ørerringe på,"
306000,311000," men nu, hvor jeg ikke kan bruge ørerringe, så kan jeg love jer for sådan en stor halskæde her."
311000,316000," Bummelummelummelum. Det gør altså virkelig meget for lugget."
316000,322000," Og det der jo også er, når jeg laver om i den helt lange her, det er, at den er virkelig, virkelig smuk som kort."
322000,327000," Og så er det så et helt andet look, altså jeg sveder lidt, der er altid lidt varmt i dag,"
327000,330000," så er det et helt andet look, når den bliver kort."
330000,336000," Det er også rigtig flot at lave den dobbelt om, hvis man har en lang V-hals, fordi det gør noget fokus for kravbegene,"
336000,341000," og jeg synes personligt, det er så smukt på en kvinde med kravbegene."
341000,345000," Så derfor er det flot, når man nogle gange netop sætter fokus på kravbegene."
345000,348000," Altså de her I love bits, de er, I love them."
348000,352000," Skal jeg lige vise en af de korte, eller, jeg kan faktisk vise to af de korte."
352000,356000," Ej, og så viser jeg også de ti åre her. Ej, nu kan vi lige så godt, når vi prøver dem af,"
356000,361000," hold da op, jeg har hårde reflekser, bare så i det."
361000,366000," Dommer, jeg er ved at tabe den her, men det er altså meget godt med de der reflekser, man vil have, ikke?"
366000,371000," Nå, men her har vi så en love bit med 10 øje og røgtopace."
371000,373000," Er det ikke bare smukt? Er det ikke bare smukt?"
373000,379000," Altså, jeg vil jo til den her, åh, jeg skal lige vise nogle øreringe, som jeg lige har lavet."
379000,381000," I'll be back."
382000,391000," Se her, wow, de nye Majestic med 10 øje."
391000,396000," Ammen altså, altså der bliver jeg lidt ked af, at jeg ikke kan bruge ørerering til på mandag, ikke?"
396000,399000," Fordi det her set, det kan I lige se mig spangulere rundt i."
399000,402000," Ej, de er så pæne. Det er bare så smukt."
402000,407000," 10 øje er en fantastisk eddesten. Det er en meget stærk, kraftfuld eddesten."
407000,411000," Og så sammen med en love bit halskæde."
411000,415000," Nå, men det var de korte love bit halskæder, jeg egentlig lige kom fra."
415000,416000," Prøv at se her."
416000,420000," Det er jo helt nyt, at jeg er begyndt at lave dem, og det ser altså, nu tager jeg lige den her af."
420000,425000," Det ser virkelig, virkelig, virkelig, virkelig godt ud med sådan en korte love bit halskæde."
425000,427000," Nu skal jeg lige se, om jeg med min negle kan her."
427000,429000," Prøv at se her."
429000,431000," Kan vi lige se?"
431000,434000," Nå, jeg sveder simpelthen for meget til, at jeg kan finde ud af at lugte den nu."
434000,435000," Prøv at se, hvor godt det ser ud."
435000,437000," Og til en t-shirt."
437000,438000," Amen altså."
438000,439000," Det her er noget andet."
439000,442000," Der må det gerne være, at den er kort til, når den går ned over en bådhals."
442000,443000," En bådhals?"
443000,444000," En bådhals."
444000,451000," Der, hvor det ikke er flot med en kort halskæde ned over en bådhals, det er, når det er sådan et lille hvidhæng her."
451000,455000," Det ser mærkeligt ud, at den hænger sådan på båden her."
455000,457000," Eller på kanten her."
457000,460000," Men når den ligesom går rundt, så passer det jo med også formen."
460000,463000," Så der er mange ting, man egentlig skal tænke over, og så alligevel ikke."
463000,467000," Fordi man kan jo godt se det, når man tager det på, om man synes, det ser lækkert ud eller ej."
467000,469000," Det synes jeg da i hvert fald godt, man kan."
469000,471000," Og så se, nu skal jeg lige vise den her."
471000,472000," Der var lukningen."
472000,473000," Prøv at se her."
473000,475000," Også en kort."
475000,482000," Og her har jeg så lige, hvad hedder det, pebet dem op med en smuk grå Tahiti-perle."
482000,484000," De er mega fede, de korte."
484000,486000," Så det var lidt om halskæder."
486000,488000," Det kan godt være, I ikke kan bruge højhøjringen."
488000,490000," Eller noget."
490000,495000," Men en halskæde, den gør virkelig en forskel for lukket."
495000,498000," Så derfra, på med halskæde."
498000,500000," Også når I ikke har ørevæggen på."
500000,504000," Og det har jeg ikke de næste tre dage, fordi jeg lige skal have det der."
504000,505000," Det er altså helt sindssygt."
505000,507000," Man kan virkelig se det."
507000,509000," Jeg er simpelthen så glad."
509000,511000," Puff."
511000,512000," Væk."
512000,513000," Alt er godt."
513000,514000," Kan I have en fantastisk weekend allesammen."
514000,516000," Tak fordi I så med."
